1666771469530,0.05865794,0.41299978,9.891046
1666771469531,0.077811554,0.427365,9.881469
1666771469531,0.05865794,0.4225766,9.881469
1666771469531,0.053869538,0.4321534,9.862315
1666771469532,0.06344634,0.4225766,9.867104
1666771469532,0.06344634,0.41299978,9.87668
1666771469532,0.05865794,0.40821138,9.862315
1666771469532,0.049081136,0.4321534,9.862315
1666771469532,0.073023155,0.4177882,9.87668
1666771469532,0.05865794,0.427365,9.862315
1666771469533,0.073023155,0.4225766,9.862315
1666771469534,0.049081136,0.4225766,9.84795
1666771469536,0.049081136,0.4225766,9.862315
1666771469538,0.049081136,0.41299978,9.867104
1666771469540,0.06344634,0.4321534,9.867104
1666771469599,0.05865794,0.4225766,9.881469
1666771469600,0.053869538,0.427365,9.895834
1666771469601,0.05865794,0.4177882,9.862315
1666771469601,0.044292733,0.4177882,9.87668
1666771469601,0.05865794,0.4225766,9.867104
1666771469602,0.05865794,0.40342298,9.862315
1666771469602,0.08259996,0.40821138,9.87668
1666771469602,0.073023155,0.4321534,9.871892
1666771469602,0.049081136,0.4321534,9.857527
1666771469602,0.053869538,0.4225766,9.852738
1666771469602,0.05865794,0.4225766,9.867104
1666771469603,0.06823475,0.40342298,9.87668
1666771469603,0.073023155,0.4177882,9.881469
1666771469603,0.06344634,0.4225766,9.871892
1666771469603,0.05865794,0.4321534,9.87668
1666771469603,0.05865794,0.41299978,9.862315
1666771469603,0.073023155,0.4225766,9.857527
1666771469604,0.049081136,0.4225766,9.87668
1666771469604,0.049081136,0.427365,9.862315
1666771469604,0.073023155,0.4177882,9.871892
1666771469604,0.05865794,0.4225766,9.871892
1666771469604,0.06823475,0.4225766,9.871892
1666771469604,0.06344634,0.40821138,9.871892
1666771469605,0.044292733,0.40821138,9.867104
1666771469605,0.049081136,0.40821138,9.867104
1666771469605,0.06344634,0.41299978,9.87668
1666771469605,0.06823475,0.41299978,9.857527
1666771469605,0.06823475,0.41299978,9.862315
1666771469605,0.053869538,0.4225766,9.87668
1666771469605,0.05865794,0.4225766,9.852738
1666771469606,0.029927522,0.4177882,9.852738
1666771469606,0.073023155,0.41299978,9.891046
1666771469612,0.05865794,0.4177882,9.87668
1666771469613,0.06823475,0.427365,9.871892
1666771469613,0.06344634,0.4177882,9.862315
1666771469613,0.039504327,0.4177882,9.87668
1666771469617,0.053869538,0.4225766,9.881469
1666771469618,0.077811554,0.4225766,9.87668
1666771469619,0.06344634,0.4225766,9.862315
1666771469621,0.05865794,0.4225766,9.871892
1666771469623,0.053869538,0.427365,9.867104
1666771469630,0.06823475,0.427365,9.867104
1666771469631,0.049081136,0.41299978,9.87668
1666771469631,0.05865794,0.41299978,9.867104
1666771469631,0.06344634,0.41299978,9.881469
1666771469639,0.049081136,0.4369418,9.891046
1666771469639,0.05865794,0.40342298,9.867104
1666771469639,0.06344634,0.41299978,9.881469
1666771469640,0.05865794,0.427365,9.852738
1666771469640,0.06823475,0.40821138,9.857527
1666771469644,0.053869538,0.40821138,9.886257
1666771469645,0.06344634,0.40342298,9.881469
1666771469647,0.06823475,0.4225766,9.867104
1666771469648,0.06344634,0.41299978,9.871892
1666771469650,0.049081136,0.4321534,9.862315
1666771469652,0.06823475,0.4321534,9.862315
1666771469654,0.049081136,0.4177882,9.852738
1666771469657,0.05865794,0.4225766,9.871892
1666771469663,0.06823475,0.4177882,9.881469
1666771469664,0.06344634,0.427365,9.87668
1666771469664,0.053869538,0.4177882,9.857527
1666771469665,0.06344634,0.427365,9.857527
1666771469666,0.053869538,0.427365,9.871892
1666771469668,0.044292733,0.40821138,9.867104
1666771469670,0.05865794,0.427365,9.881469
1666771469672,0.077811554,0.4225766,9.87668
1666771469678,0.073023155,0.4177882,9.862315
1666771469679,0.053869538,0.40821138,9.867104
1666771469679,0.049081136,0.4177882,9.862315
1666771469680,0.053869538,0.4225766,9.867104
1666771469682,0.05865794,0.40821138,9.862315
1666771469684,0.077811554,0.427365,9.862315
1666771469686,0.06344634,0.4225766,9.87668
1666771469687,0.05865794,0.41299978,9.867104
1666771469689,0.044292733,0.40821138,9.862315
1666771469694,0.053869538,0.4177882,9.862315
1666771469695,0.039504327,0.40342298,9.862315
1666771469696,0.049081136,0.40821138,9.867104
1666771469698,0.073023155,0.41299978,9.862315
1666771469700,0.073023155,0.4225766,9.862315
1666771469701,0.049081136,0.427365,9.857527
1666771469703,0.06823475,0.4177882,9.862315
1666771469705,0.053869538,0.4321534,9.881469
1666771469711,0.06344634,0.40821138,9.857527
1666771469711,0.049081136,0.4177882,9.881469
1666771469712,0.06823475,0.4225766,9.857527
1666771469714,0.053869538,0.4321534,9.867104
1666771469716,0.044292733,0.4321534,9.867104
1666771469718,0.06823475,0.4321534,9.867104
1666771469719,0.049081136,0.4225766,9.871892
1666771469721,0.05865794,0.4177882,9.87668
1666771469727,0.05865794,0.4369418,9.87668
1666771469727,0.053869538,0.427365,9.867104
1666771469728,0.06823475,0.41299978,9.862315
1666771469730,0.077811554,0.4321534,9.833585
1666771469731,0.044292733,0.41299978,9.857527
1666771469734,0.05865794,0.39863458,9.87668
1666771469736,0.06823475,0.4369418,9.857527
1666771469737,0.06344634,0.4225766,9.871892
1666771469740,0.06344634,0.4225766,9.862315
1666771469745,0.049081136,0.41299978,9.867104
1666771469746,0.06823475,0.4321534,9.867104
1666771469746,0.053869538,0.41299978,9.862315
1666771469748,0.05865794,0.4225766,9.871892
1666771469750,0.06823475,0.427365,9.87668
1666771469752,0.06823475,0.41299978,9.852738
1666771469753,0.06823475,0.40821138,9.881469
1666771469755,0.049081136,0.427365,9.862315
