1667033687539,-0.32441434,0.46088383,9.934141
1667033687540,-0.30526072,0.47046062,9.914988
1667033687542,-0.2813187,0.47046062,9.87668
1667033687543,-0.29568392,0.48003745,9.852738
1667033687545,-0.31483752,0.48482585,9.84795
1667033687550,-0.30526072,0.47046062,9.862315
1667033687551,-0.30526072,0.46088383,9.881469
1667033687551,-0.30526072,0.47524905,9.891046
1667033687554,-0.31004912,0.48003745,9.867104
1667033687556,-0.31004912,0.46088383,9.87668
1667033687559,-0.2908955,0.45609543,9.867104
1667033687560,-0.2908955,0.46567222,9.881469
1667033687561,-0.29568392,0.46088383,9.895834
1667033687563,-0.30047232,0.48003745,9.900622
1667033687568,-0.30047232,0.46088383,9.900622
1667033687569,-0.2908955,0.46088383,9.895834
1667033687570,-0.2861071,0.46567222,9.87668
1667033687571,-0.30526072,0.45609543,9.881469
1667033687574,-0.30047232,0.46567222,9.871892
1667033687575,-0.2861071,0.46088383,9.891046
1667033687577,-0.31004912,0.46567222,9.871892
1667033687579,-0.30526072,0.46567222,9.891046
1667033687584,-0.30047232,0.46088383,9.87668
1667033687584,-0.29568392,0.46088383,9.895834
1667033687585,-0.2861071,0.48003745,9.895834
1667033687587,-0.30526072,0.47046062,9.871892
1667033687593,-0.2813187,0.46567222,9.891046
1667033687594,-0.30047232,0.47524905,9.886257
1667033687594,-0.30526072,0.47046062,9.895834
1667033687595,-0.30047232,0.46567222,9.891046
1667033687602,-0.30047232,0.48482585,9.886257
1667033687603,-0.2908955,0.47524905,9.895834
1667033687603,-0.29568392,0.47046062,9.881469
1667033687604,-0.2908955,0.47046062,9.895834
1667033687605,-0.29568392,0.48003745,9.867104
1667033687609,-0.2765303,0.45609543,9.886257
1667033687610,-0.30047232,0.46088383,9.871892
1667033687611,-0.2908955,0.48482585,9.87668
1667033687613,-0.29568392,0.46567222,9.886257
1667033687618,-0.29568392,0.45609543,9.886257
1667033687619,-0.29568392,0.48003745,9.881469
1667033687619,-0.29568392,0.47046062,9.871892
1667033687621,-0.30526072,0.47046062,9.87668
1667033687625,-0.31004912,0.46088383,9.87668
1667033687626,-0.31483752,0.47046062,9.886257
1667033687627,-0.29568392,0.47046062,9.881469
1667033687629,-0.31004912,0.48003745,9.881469
1667033687635,-0.2908955,0.46088383,9.886257
1667033687636,-0.29568392,0.46088383,9.881469
1667033687637,-0.30526072,0.48003745,9.881469
1667033687637,-0.30047232,0.47524905,9.881469
1667033687642,-0.31004912,0.45609543,9.867104
1667033687643,-0.31004912,0.46088383,9.895834
1667033687644,-0.31004912,0.47046062,9.87668
1667033687644,-0.32441434,0.45130703,9.891046
1667033687652,-0.31004912,0.46088383,9.871892
1667033687653,-0.30526072,0.47046062,9.867104
1667033687654,-0.30526072,0.47046062,9.881469
1667033687654,-0.2908955,0.46567222,9.867104
1667033687655,-0.30047232,0.45130703,9.891046
1667033687658,-0.31483752,0.45609543,9.87668
1667033687659,-0.2813187,0.45609543,9.87668
1667033687660,-0.2908955,0.44651863,9.891046
1667033687663,-0.2861071,0.46088383,9.891046
1667033687668,-0.2861071,0.47524905,9.886257
1667033687669,-0.30526072,0.48482585,9.87668
1667033687669,-0.30047232,0.47046062,9.891046
1667033687670,-0.30526072,0.47524905,9.905411
1667033687676,-0.30526072,0.45609543,9.881469
1667033687678,-0.29568392,0.46088383,9.895834
1667033687678,-0.29568392,0.46567222,9.886257
1667033687679,-0.2813187,0.48003745,9.886257
1667033687683,-0.30047232,0.44651863,9.891046
1667033687684,-0.30047232,0.48003745,9.900622
1667033687684,-0.30526072,0.46567222,9.895834
1667033687686,-0.30526072,0.47524905,9.886257
1667033687692,-0.30047232,0.47046062,9.895834
1667033687693,-0.2908955,0.45609543,9.886257
1667033687694,-0.2861071,0.48003745,9.867104
1667033687694,-0.29568392,0.49440265,9.900622
1667033687700,-0.31004912,0.46567222,9.881469
1667033687701,-0.2813187,0.47046062,9.87668
1667033687702,-0.2908955,0.45609543,9.895834
1667033687702,-0.29568392,0.47046062,9.895834
1667033687705,-0.2861071,0.46088383,9.891046
1667033687706,-0.2861071,0.45609543,9.886257
1667033687709,-0.31004912,0.47524905,9.891046
1667033687710,-0.29568392,0.47524905,9.886257
