1667191501319,-0.30047232,0.5614403,9.87668
1667191501321,-0.30526072,0.5758055,9.871892
1667191501325,-0.2861071,0.5374983,9.862315
1667191501326,-0.31483752,0.5566519,9.852738
1667191501326,-0.30526072,0.5614403,9.871892
1667191501330,-0.30047232,0.5566519,9.895834
1667191501331,-0.31483752,0.5662287,9.886257
1667191501332,-0.30047232,0.5518635,9.871892
1667191501334,-0.2908955,0.5422867,9.867104
1667191501338,-0.2861071,0.5470751,9.87668
1667191501339,-0.30526072,0.5422867,9.852738
1667191501340,-0.29568392,0.5518635,9.857527
1667191501342,-0.30047232,0.5470751,9.867104
1667191501347,-0.2908955,0.5518635,9.862315
1667191501348,-0.30526072,0.5614403,9.886257
1667191501349,-0.30047232,0.5422867,9.857527
1667191501350,-0.30526072,0.5566519,9.87668
1667191501356,-0.30526072,0.5374983,9.857527
1667191501357,-0.31004912,0.5518635,9.862315
1667191501357,-0.30526072,0.5470751,9.871892
1667191501358,-0.30047232,0.5518635,9.881469
1667191501363,-0.30047232,0.5566519,9.891046
1667191501364,-0.30047232,0.5614403,9.862315
1667191501365,-0.31483752,0.5470751,9.862315
1667191501366,-0.31004912,0.5518635,9.871892
1667191501372,-0.30526072,0.5279215,9.87668
1667191501373,-0.31004912,0.5566519,9.857527
1667191501373,-0.2813187,0.5614403,9.857527
1667191501374,-0.31004912,0.5614403,9.886257
1667191501381,-0.31004912,0.5470751,9.867104
1667191501382,-0.31004912,0.5518635,9.871892
1667191501382,-0.30526072,0.5374983,9.867104
1667191501383,-0.30047232,0.5518635,9.867104
1667191501384,-0.31004912,0.5662287,9.862315
1667191501388,-0.30526072,0.5470751,9.87668
1667191501389,-0.2861071,0.5518635,9.857527
1667191501390,-0.33877954,0.5662287,9.857527
1667191501392,-0.32441434,0.5518635,9.852738
1667191501396,-0.2717419,0.5231331,9.895834
1667191501397,-0.2813187,0.5422867,9.905411
1667191501398,-0.33399114,0.5518635,9.857527
1667191501400,-0.3196259,0.5470751,9.828796
1667191501405,-0.30047232,0.5422867,9.838373
1667191501406,-0.29568392,0.5614403,9.867104
1667191501407,-0.31004912,0.5470751,9.895834
1667191501408,-0.30526072,0.5422867,9.886257
1667191501413,-0.3196259,0.5662287,9.905411
1667191501414,-0.2717419,0.5566519,9.948506
1667191501414,-0.2717419,0.5470751,9.991602
1667191501415,-0.31004912,0.5518635,9.93893
1667191501421,-0.31483752,0.5518635,9.843162
1667191501422,-0.2861071,0.5470751,9.780912
1667191501423,-0.2813187,0.5470751,9.747394
1667191501423,-0.30047232,0.5614403,9.737817
1667191501430,-0.3196259,0.5374983,9.785701
1667191501431,-0.32920274,0.5470751,9.857527
1667191501432,-0.31483752,0.5566519,9.914988
1667191501433,-0.2669535,0.5422867,9.962872
1667191501433,-0.3196259,0.5710171,9.948506
1667191501438,-0.31004912,0.5327099,9.924564
1667191501440,-0.2861071,0.5231331,9.900622
1667191501440,-0.29568392,0.5662287,9.862315
1667191501442,-0.2765303,0.5470751,9.838373
1667191501446,-0.2813187,0.5518635,9.84795
1667191501447,-0.2861071,0.5422867,9.857527
1667191501448,-0.2717419,0.5327099,9.87668
1667191501450,-0.30526072,0.5662287,9.84795
1667191501455,-0.33399114,0.5614403,9.795278
1667191501456,-0.31483752,0.5374983,9.795278
1667191501457,-0.29568392,0.5518635,9.800066
1667191501458,-0.33877954,0.5614403,9.862315
1667191501463,-0.3196259,0.5279215,9.910199
1667191501464,-0.29568392,0.5327099,9.977237
1667191501465,-0.31004912,0.5614403,9.986814
1667191501466,-0.2813187,0.5327099,9.93893
1667191501471,-0.2717419,0.5231331,9.871892
1667191501472,-0.31004912,0.5614403,9.809643
1667191501473,-0.2669535,0.5422867,9.809643
1667191501474,-0.29568392,0.5374983,9.833585
1667191501480,-0.3196259,0.5518635,9.867104
1667191501481,-0.3196259,0.5566519,9.905411
1667191501482,-0.3196259,0.5374983,9.881469
1667191501483,-0.32920274,0.5422867,9.852738
1667191501484,-0.3196259,0.5470751,9.809643
1667191501489,-0.3196259,0.5662287,9.790489
1667191501490,-0.3196259,0.5614403,9.857527
1667191501491,-0.2813187,0.5470751,9.905411
1667191501491,-0.2813187,0.5566519,9.948506
1667191501497,-0.30526072,0.5470751,9.96766
1667191501498,-0.2765303,0.5327099,9.943718
1667191501499,-0.25737667,0.5422867,9.891046
1667191501499,-0.30047232,0.5614403,9.814431
1667191501504,-0.29568392,0.5422867,9.785701
1667191501505,-0.31004912,0.5710171,9.776124
1667191501506,-0.32441434,0.5662287,9.824008
1667191501508,-0.31483752,0.5518635,9.87668
1667191501513,-0.3196259,0.5614403,9.895834
1667191501514,-0.30047232,0.5518635,9.929353
1667191501515,-0.32920274,0.5374983,9.910199
1667191501516,-0.2908955,0.5374983,9.871892
1667191501519,-0.2908955,0.5566519,9.857527
1667191501520,-0.30047232,0.5422867,9.843162
1667191501521,-0.2861071,0.5518635,9.867104
1667191501523,-0.2765303,0.5710171,9.914988
1667191501529,-0.2717419,0.5518635,9.924564
1667191501530,-0.30047232,0.5566519,9.924564
1667191501531,-0.30047232,0.5614403,9.871892
1667191501532,-0.31483752,0.5518635,9.795278
1667191501533,-0.3196259,0.5518635,9.75697
1667191501537,-0.31004912,0.5518635,9.804854
1667191501538,-0.3196259,0.5518635,9.84795
1667191501539,-0.32441434,0.5566519,9.910199
1667191501541,-0.30526072,0.5327099,9.958083
1667191501546,-0.2908955,0.5518635,9.953295
1667191501547,-0.29568392,0.5614403,9.929353
1667191501548,-0.2908955,0.5614403,9.886257
1667191501549,-0.2765303,0.5422867,9.81922
1667191501554,-0.30047232,0.5710171,9.81922
1667191501556,-0.31483752,0.5614403,9.828796
1667191501556,-0.31004912,0.5470751,9.84795
1667191501557,-0.30526072,0.5470751,9.886257
1667191501562,-0.31004912,0.5566519,9.881469
1667191501563,-0.31004912,0.5518635,9.84795
1667191501564,-0.31483752,0.5470751,9.828796
1667191501565,-0.30047232,0.5470751,9.843162
1667191501571,-0.30526072,0.5374983,9.852738
1667191501572,-0.30047232,0.5518635,9.900622
1667191501573,-0.2908955,0.5518635,9.914988
1667191501579,-0.30526072,0.5614403,9.934141
1667191501580,-0.30047232,0.5374983,9.895834
1667191501581,-0.29568392,0.5374983,9.862315
1667191501582,-0.30047232,0.5470751,9.84795
1667191501583,-0.30526072,0.5566519,9.81922
1667191501584,-0.30526072,0.5470751,9.828796
1667191501589,-0.31004912,0.5374983,9.871892
1667191501590,-0.32441434,0.5518635,9.871892
1667191501591,-0.30526072,0.5422867,9.886257
1667191501591,-0.2861071,0.5518635,9.867104
1667191501596,-0.31004912,0.5422867,9.87668
1667191501597,-0.2861071,0.5422867,9.852738
1667191501598,-0.29568392,0.5662287,9.867104
1667191501598,-0.29568392,0.5566519,9.871892
1667191501603,-0.31004912,0.5422867,9.871892
1667191501604,-0.2908955,0.5710171,9.871892
1667191501605,-0.2908955,0.5614403,9.900622
1667191501607,-0.30526072,0.5422867,9.871892
1667191501612,-0.2908955,0.5374983,9.867104
1667191501613,-0.30047232,0.5422867,9.852738
1667191501614,-0.30526072,0.5566519,9.843162
1667191501615,-0.31483752,0.5374983,9.824008
1667191501620,-0.31004912,0.5614403,9.84795
1667191501622,-0.31483752,0.5422867,9.881469
1667191501622,-0.29568392,0.5422867,9.900622
1667191501623,-0.2861071,0.5470751,9.910199
1667191501629,-0.2861071,0.5470751,9.895834
1667191501630,-0.3196259,0.5518635,9.881469
1667191501631,-0.31004912,0.5518635,9.862315
1667191501632,-0.2908955,0.5518635,9.84795
1667191501637,-0.30526072,0.5422867,9.852738
1667191501639,-0.30047232,0.5566519,9.862315
1667191501639,-0.30526072,0.5518635,9.881469
1667191501641,-0.2908955,0.5614403,9.881469
1667191501641,-0.32441434,0.5327099,9.862315
1667191501642,-0.31004912,0.5470751,9.867104
1667191501647,-0.29568392,0.5422867,9.857527
1667191501648,-0.31004912,0.5518635,9.862315
1667191501653,-0.31483752,0.5327099,9.867104
1667191501655,-0.29568392,0.5470751,9.891046
1667191501655,-0.2813187,0.5662287,9.895834
1667191501656,-0.2861071,0.5374983,9.905411
1667191501657,-0.30526072,0.5566519,9.881469
1667191501662,-0.2717419,0.5470751,9.881469
1667191501663,-0.2908955,0.5518635,9.843162
1667191501664,-0.32441434,0.5422867,9.824008
1667191501670,-0.30526072,0.5422867,9.857527
1667191501671,-0.2813187,0.5614403,9.857527
1667191501672,-0.31004912,0.5566519,9.867104
1667191501673,-0.30047232,0.5374983,9.881469
1667191501674,-0.29568392,0.5374983,9.886257
1667191501675,-0.2908955,0.5614403,9.886257
1667191501679,-0.30047232,0.5422867,9.862315
1667191501680,-0.30047232,0.5231331,9.867104
1667191501681,-0.2908955,0.5518635,9.852738
1667191501683,-0.30526072,0.5518635,9.895834
1667191501684,-0.30047232,0.5422867,9.871892
1667191501687,-0.31004912,0.5470751,9.871892
1667191501687,-0.30047232,0.5374983,9.871892
1667191501697,-0.31004912,0.5518635,9.84795
1667191501699,-0.30047232,0.5374983,9.843162
1667191501700,-0.29568392,0.5374983,9.84795
1667191501701,-0.30047232,0.5566519,9.857527
